gvkey,ai_talent_perc,retention_perc,hire_percent,rcid,ai_salary_premium,emp_ai_sentiment,executive_ai_sentiment,conm
113490,.051237755,.97423941,.020469079,1412418,.10093103,,.48516774,CROWN CASTLE INC
114524,.089092329,.97947264,.023599559,477639,.22574946,.5,.63786882,EBAY INC
114608,.0026076417,.98887515,.0062547848,376098,.13168956,,,POPEYES LOUISIANA KITCHEN
114628,.042260312,.96622038,.051413257,20923715,.091665819,.5,.51701236,GOLDMAN SACHS GROUP INC
115757,.01559792,.982669,.01559792,20924440,.32851577,,,SMITH & WESSON BRANDS INC
115876,.017537992,.97369647,.024953362,22144315,.2439622,,,PROSPERITY BANCSHARES INC
116104,.014474362,.96962094,.023393339,650551,.55562162,,,J CREW GROUP INC
116414,.010429608,.96844113,.031686742,794003,.2027549,1,,GARDA WORLD SECURITY CORP
116504,.032752112,.973858,.015268711,339161,.4974795,,,SLEEP NUMBER CORP
116526,.0078740157,1,0,1133318,.015841451,,,CONEXANT SYSTEMS INC
116787,.093415931,.96335828,.028992962,1247236,-.16682443,.33333334,,CONCUR TECHNOLOGIES INC
117036,.015238592,.97622782,.02188915,1064811,1.304991,,,GOLDEN ENTERTAINMENT INC
117145,.043083448,.98164928,.01219593,173809,-.29778722,,,SPANISH BROADCASTING SYS INC
117768,.23462391,.98012561,.05079487,1223555,.10483228,.42592594,.48560265,NVIDIA CORP
117781,.074988395,.97663701,.031150278,135490,.24581803,1,,EPICOR SOFTWARE CORP
117829,.0078562908,.8403548,.020930232,1089598,.31229901,,,AURINIA PHARMACEUTICALS INC
117861,.0063694268,1,0,22144195,.50628811,,,DAUCH CORP
117902,.030249786,.95282912,.027345719,243587,.12363839,,,AUDACY INC
117981,.011202268,.97404349,.01463962,541723,.3803781,,,BELK INC
118081,.022253215,.96174061,.026813969,697262,.021360589,,,ALBANY MOLECULAR RESH INC
118122,.12677944,.96604991,.024543574,811891,.10223244,.25925925,,APTIV PLC
118223,.075435638,.96090609,.041025549,700260,.071776234,0,,BOTTOMLINE TECHNOLOGIES INC
118267,.043545738,.96014178,.063556537,800198,.01064577,1,,KORN FERRY
118577,.033241108,.99630654,0,447083,.072702162,,,LIFE TECHNOLOGIES CORP
119275,.040625982,.97049344,.037461426,786131,.046587247,,.47614461,MKS INC
119314,.050700281,.95224088,.033613447,613374,-.17981455,,.4719145,BOOKING HOLDINGS INC
119316,.022853583,.9680196,.032955375,1004367,.22294083,,1,TREX CO INC
119574,.11588977,.97632217,.02332532,502654,.13972248,,.49132174,EXTREME NETWORKS INC
119714,.052122347,.97586352,.042738244,20965286,.14195147,,,ATLANTICUS HOLDINGS CORP
119756,.044354707,.98259318,.043574877,431427,.52522767,0,,STANCORP FINANCIAL GROUP INC
120093,.05148714,.92318404,.021211043,20923814,-.24993294,,.21009253,CNX RESOURCES CORP
120297,.019547392,.97222185,.031976279,1413816,.219956,,,LIFEPOINT HEALTH INC
120334,.071184814,.98767257,0,263808,-.068891637,,,SIERRA WIRELESS INC
120444,.028846154,.99519229,0,251578,.35434166,,.63376814,WESCO INTL INC
120513,.039230771,.95153844,.088846155,1428009,.22178616,,,ALLOY INC
120860,.12045339,.96383613,.031239839,22145268,.18142095,1,,AUDIOCODES LTD
120877,.025301613,.97356057,.035258375,1102453,.31259173,,,REYNOLDS AMERICAN INC
121077,.13457331,.97170508,.035880718,1256784,.19798638,,.4290686,F5 INC
121142,.023607537,.97139961,.03454344,1187789,.45919636,,,SKECHERS U S A INC
121382,.023489933,.97315437,.038830295,287367,.23968719,,.41065651,SBA COMMUNICATIONS CORP
121440,.029544991,.96060932,.058158699,857596,.058307577,,.40109891,UNITED THERAPEUTICS CORP
121493,.11016974,.98695934,.009958066,49367,.65395087,,,ARIBA INC
121633,.022579366,.96853441,.032977413,951871,.17381962,1,,NORTHWESTERN MUTUAL LIFE INS
121673,.10327434,.95067954,.062563695,161856,.048784882,1,,STAMPS.COM INC
121718,.13550358,.97656959,.019198429,633950,.080238432,.77777779,,JUNIPER NETWORKS INC
121815,.051859099,.99119377,.012720156,1065506,.38887814,,,ENCORE CAPITAL GROUP INC
121817,.019262854,.95723987,.023427248,1213519,-.10033733,,,SALEM MEDIA GROUP INC
122061,.15877138,.98706114,.0020596415,527018,.71761978,,,TIBCO SOFTWARE INC
122062,0,.98170733,0,1239909,.95008349,,,CDC CORP
122078,.042946402,.98774838,.0015432099,678470,.40477261,,,NIC INC
122096,0,1,0,972396,-.11716785,,,INSIGHT COMMUNICATIONS CO
122172,.078206077,.94558907,.052443571,263241,.10465227,,.4370532,ZIFF DAVIS INC
122194,.020842379,.94811118,.041250542,551662,.10608704,,,ALTAGAS LTD
122257,.043105885,.96041024,.046510294,1247736,.051094908,,.25,BIOMARIN PHARMACEUTICAL INC
122273,0,1,0,802378,-.01310999,,,TIMBERLINE RESOURCES CORP
122380,.022580881,.98388124,.028980531,923420,.23128133,,.55520409,LENNOX INTERNATIONAL INC
122394,.12954672,.96297371,.027114876,753532,.059984166,.78888887,,PERFICIENT INC
122519,.089214168,.96651554,.022798311,74385,.99609458,,.60124171,1-800-FLOWERS.COM
122678,.0077593988,.94616544,.041593984,377019,-.44156536,,,ROCKFORD CORP
122841,.1687711,.96524024,.043912098,879602,.13494299,.40333334,,RED HAT INC
122902,.09130916,.98411918,.0085082985,1049656,2.1885257,,,NETSCOUT SYSTEMS INC
122921,.16816622,.95545471,.025400616,284956,.15357848,.16666666,,QUEST SOFTWARE INC
122954,.040539231,.98497498,.01332639,1013618,.19197287,0,,AMERICAN FAMILY INS GROUP
123016,.05756446,.98542798,.0077992091,77051,.20141688,-.18095239,,LIONBRIDGE TECHNOLOGIES INC
124036,.26424065,.93803698,.048348844,348323,.19586727,1,.57106483,EGAIN CORP
124042,.099145472,.97183526,.022650041,934814,.15976982,.20833334,.66080564,MANULIFE FINANCIAL CORP
124434,.068623051,.9545958,.065514304,1144595,.016368927,.86666667,.42105418,BLACKROCK INC
125074,.21284471,.96548593,.046562079,560722,.25213999,,,RADWARE LTD
125194,.035121553,.97297215,.024281206,50596,.67942786,,,MOHEGAN GAMING & ENTERTMNT
125240,.013502454,.96556193,.2336334,94777116,.88580394,,.4848485,TKO GROUP HOLDINGS INC
125276,.041666668,1,0,1088587,.37541151,,,CROSSROADS IMPACT CORP
125580,0,1,0,22144729,-.32259059,,,SOUTHERN FIRST BANKSHARES
125595,.11847629,.97214854,.028649691,1073501,.0517364,,.4262844,AKAMAI TECHNOLOGIES INC
125604,.031079398,.91590858,.018379651,641897,.29999644,,.31786734,PLUG POWER INC
125863,.032874629,.96040189,.0073242448,479509,.14225051,1,,VANTIVA SA
125975,.051747072,.95696121,.058303781,816819,.93748492,1,,COLLECTORS UNIVERSE INC
126056,.048816286,.97600007,.032259069,22176556,-.17966817,,.22884488,KRATOS DEFENSE & SECURITY
126136,.05178884,.97389787,.021509971,442731,.47153053,,.27679801,CHARTER COMMUNICATIONS INC
126296,.12445062,.96487063,.032190926,669161,.13939297,.66666669,.40022665,EXPEDIA GROUP INC
126423,.05182739,.95404619,.061284557,304346,.083148532,,.48064607,ONTO INNOVATION INC
126496,.074324325,.9695946,.057432432,996803,-.085065685,,,CARTESIAN INC
126554,.046263687,.98275244,.019419773,439304,.22679126,,.47824049,AGILENT TECHNOLOGIES INC
126600,.13464972,.94615269,.048924312,641698,.18043949,1,,SCIQUEST INC
126718,.018972438,.99604928,0,804201,-.20944138,,,PFSWEB INC
126721,.029836994,.98787653,.011643121,63343,.41207588,,.33275595,TELEDYNE TECHNOLOGIES INC
127675,.033694312,.97376835,.037369542,1312002,-.4028703,,,OLD DOMINION ELECTRIC COOP
127774,.017664356,.98161614,.020290896,307693,.33026475,1,,NEW YORK LIFE INSURANCE
128121,.16212782,.93718231,.10511982,1490179,.68339676,,,QUARTERHILL INC
128978,.010345428,.9790495,.020169903,1426851,.37080041,,,PACKAGING CORP OF AMERICA
130618,.0098048635,.99019516,.019513601,721756,-.10511082,,1,PEMBINA PIPELINE CORP
132740,.055380829,.97139442,.022425167,1035058,.39775836,.44444445,,INFINEON TECHNOLOGIES AG
133288,.063344546,.96988577,.029431123,666705,.36421549,,.40929595,SILICON LABORATORIES INC
133289,.0336245,.98214161,.016886877,971709,.12267069,.55555558,.47400627,SUN LIFE FINANCIAL INC
133364,.075590745,.9763903,.029918855,1153091,.69466603,,,ABSOLUTE SOFTWARE CORP
133367,.032144982,.97182202,.027019907,471847,.39909738,,.39393941,EDGEWELL PERSONAL CARE CO
133432,.11549878,.95717847,.018067196,84351,-.10885586,,,WEBSENSE INC
133468,.018605053,.96746278,.037166838,549058,-.19149931,,,RIGEL PHARMACEUTICALS INC
133564,.025978409,.98717952,.012820513,1165006,.23254628,,,CAMTEK LTD
133766,.063792549,.96797645,.052306801,487213,-.066081986,,.46019584,HEALTHSTREAM INC
133767,.013622531,.9748975,.018445764,1318947,.17468938,,,KRISPY KREME INC
133768,.06491486,.98438478,.016568799,1400269,.25048533,.83333331,.59375,METLIFE INC
133825,.0074074073,.99814814,.00092592591,22757,.7199145,,,SUPPORT.COM INC
133869,.18143816,.95353186,.031817175,1168432,.16947567,.16666667,.68181819,LIVEPERSON INC
133871,.022408964,.95541549,.043650795,461365,-.15983959,,,SANGAMO THERAPEUTICS INC
133885,.041557081,.96597636,.047027789,832161,.11515129,,.44,EXELIXIS INC
133905,.075693443,.98153043,.053258941,381467,1.282712,,,NOVA LTD
134464,.042162865,.98152328,.017632104,340635,.62728834,,,CHS INC
134932,.05772306,.96277744,.017909694,413253,-.1955931,1,.42958701,ON SEMICONDUCTOR CORP
135484,.045341749,.98403776,.012668699,8083388,.25528005,-.050000001,,FRONTIER COMMUNIC PARENT INC
135788,.18949468,.98958337,.020833334,756137,.2889446,,.38209462,CEVA INC
135844,0,.98019803,.045585811,1059660,.13382857,,.56727272,INNOVATIVE SOLTNS & SUPP INC
135965,.10623946,.98229343,.030354131,439248,.056294888,,.56960583,RIBBON COMMUNICATIONS INC
135990,.062897675,.97734851,.028979706,606662,.34512439,1,.75925928,NRG ENERGY INC
136186,.027042646,.96769857,.090190761,1362187,-.052827362,,.75,INSMED INC
136648,.034492157,.98566473,.012192403,932316,-.013080359,,.44523174,VISTEON CORP
136725,.12444276,.95869935,.05556066,1221902,.17463604,.33333334,.34292412,INTUITIVE SURGICAL INC
136804,.072485983,.95817357,.023452975,703371,.1762567,,,CEPHEID INC
137131,.027451407,.95644474,.024486488,20924375,.67623883,,.46105191,CHARLES RIVER LABS INTL INC
137310,.060082354,.97250152,.040743131,22265873,-.0014391184,,.51280731,MARVELL TECHNOLOGY INC
137377,.078740157,.98425198,.027559055,1312105,.13106361,,,EXFO INC
137573,.036596097,.94621408,.052861251,578484,.31494641,1,.69057143,ENTEGRIS INC
137602,.030970514,.9764865,.011756757,1123738,.21051168,1,,AXCELIS TECHNOLOGIES INC
137609,.10152433,.95889527,.027671108,7503220,.19754118,,,MAXAR TECHNOLOGIES INC
137704,.07134746,.98713601,.017799048,975673,-.041528016,1,,OMNIVISION TECHNOLOGIES INC
137861,.034564607,.96869898,.27377245,394790,-.36565414,,,AIRSPAN NETWORKS HOLDINGS IN
137943,.022522725,.98500288,.021751678,998949,-.19092694,,.53333336,ENTRAVISION COMMUNICATIONS
138205,.073423214,.95654809,.029248921,510756,.13816859,,.37553152,ILLUMINA INC
138321,.0043270709,.98570359,.0046664053,945495,-.2104791,,,CALIFORNIA PIZZA KITCHEN INC
138467,.097237371,.94977582,.034956984,706561,-.39763254,,.44793504,LANTRONIX INC
138483,.035065092,.97703558,.030228328,255680,.32225975,,.43881974,BRUKER CORP
138501,.013913044,.93275362,.061739132,721770,.21916182,,,CERAGON NETWORKS LTD
138613,.018348623,.99770641,.0022935779,963723,.16612804,,,TELECOMMUNICATION SYS INC
138743,.10755724,.96050072,.033078097,1026680,.33721524,.5,.40824872,EQUINIX INC
139443,.037473366,.96890306,.074218206,218729,.18738721,,,TD SPLIT INC
139665,.14040172,.96249259,.049798325,1038484,.18445885,.75,.4793421,MOODY'S CORP
139804,.025850788,.97917521,.029534988,956768,-.34945148,1,.50955564,TTM TECHNOLOGIES INC
140046,.04945055,.93956041,.049450554,1301047,.27852485,,,MDF COMMERCE INC
140073,.031322524,.98205984,.026486184,767855,.37424389,,.3125,INTEGER HOLDINGS CORP
140541,.077601247,.96809876,.028392445,1139714,1.5570229,1,.29711935,TAPESTRY INC
140760,.045632165,.99551857,.00097344909,923133,-.28341922,,,MONSANTO CO
140897,.019124649,.97364819,.02023294,22145271,.19181356,,,PEET'S COFFEE & TEA INC
140979,.026519142,.99358976,.032051284,22144864,-.078315936,,,ZHONE TECHNOLOGIES INC
140988,.058429249,.95677972,.019406833,20924531,.33444798,.5,.27353099,TRINET GROUP INC
141099,0,1,0,1110612,.51096064,,.62083334,ELECTROVAYA INC
141277,.040627547,.94874465,.064551085,525870,.17232741,1,.49498454,EXACT SCIENCES CORP
141359,.012195121,.98780489,0,282642,-.35083082,,,RESOURCES CONNECTION INC
141384,.066792682,.9563005,.045007851,1131032,.16358206,,,ALIGN TECHNOLOGY INC
141459,.042941585,.97830367,.038540818,22145246,.24508159,,,GARMIN LTD
141460,.04802883,.9709866,.00097087381,742985,1.2282201,,,SEAGEN INC
141469,.010374149,.94064629,.01377551,428167,-.17808524,,,HARVARD BIOSCIENCE INC
141496,.012542266,.96884096,.037233625,817951,.10537224,,,DYNAVAX TECHNOLOGIES CORP
141720,0,1,0,22145520,.11271686,,,ENERGY TRANSFER PARTNERS -LP
141846,.018195361,.96094662,.0656396,1462881,.034384042,,,ACADIA PHARMACEUTICALS INC
141913,.084037185,.97047901,.040586561,92840,.4288795,,.47787932,GLOBAL PAYMENTS INC
142260,.0059231455,.98915553,.0019841271,462816,.86259741,,.33333334,OIL STATES INTL INC
142419,.19090909,.9545455,0,943870,.18507357,,,SYMBILITY SOLUTIONS INC
142460,.022282228,.98676968,.010566678,934750,.46125317,,-.083333328,PEABODY ENERGY CORP
142814,.084738307,.97248405,.030698447,1179390,.13870607,,.43901995,SYNAPTICS INC
142953,.034224834,.97279233,.030944511,239923,.35105944,1,.25,MONDELEZ INTERNATIONAL INC
142956,.12379268,.97146976,.034405179,344857,.62035638,1,.5372113,OMNICELL INC
143356,.053601697,.97928298,.019911606,1315467,.25175136,,.54814816,PRUDENTIAL FINANCIAL INC
143357,.1302166,.96647859,.027665284,1230770,.16322321,.39738214,,ACCENTURE PLC
143526,.011979913,.94096124,.054017216,772320,.18924209,,,RETRACTABLE TECHNOLOGIES INC
143912,.084416673,.95094073,.083288386,695107,.16306973,,.53793478,AXON ENTERPRISE INC
143974,.051525392,.97763073,.021708896,1496058,.13339746,,,BREAD FINANCIAL HOLDINGS INC
143979,.010493674,.97571325,.031034483,199339,.31443366,,,H2O INNOVATION INC
144122,.022281639,.93315506,.074643493,20926135,-.055563483,,,MVB FINANCIAL CORP
144396,.0087686032,.9678818,.019096226,535792,-.11520594,1,,CROSS COUNTRY HEALTHCARE INC
144435,.039147031,.9742924,.026580229,1177816,.49242559,.66666669,,BUNGE GLOBAL SA
144437,.15002343,.98122102,.039511383,1366214,.098153681,,.42377833,PDF SOLUTIONS INC
144496,.03883063,.9722302,.02897414,560872,.09924069,.42222223,,UBS GROUP AG
144559,.026847998,.9733696,.023580922,67675,.059449464,1,.56774515,ZIMMER BIOMET HOLDINGS INC
144580,.039931454,.96814775,.028020151,1138105,.04423612,,,BALTIMORE GAS & ELECTRIC CO
144640,.0063780164,.96307063,.030610476,1361481,.074729644,,,ASBURY AUTOMOTIVE GROUP INC
144998,.015818559,.98650408,.0084280632,491397,.81125695,,.41590911,XPO INC
145042,.074816018,.9655844,.027835496,846414,.05345289,,,ADVISORY BOARD CO
145046,.066916533,.97832054,.014800202,194608,.35814226,-.40000001,,ELEVANCE HEALTH INC
145049,.010677285,.98041284,.0075482875,1320707,1.1027039,,,GAMESTOP CORP
145269,.02578092,.98908532,.022812098,425418,.21294008,,,IDAHO POWER CO
145347,.049606308,.97139299,.029821316,596097,.19148238,,,PECO ENERGY CO
145552,.063197479,.97683728,.024584644,65942,.27286488,.625,.24375001,CENTENE CORP
145701,.039918967,.97688425,.027278651,1433807,.14992185,-.62,.74581939,PRINCIPAL FINANCIAL GRP INC
145973,.015655743,.96999317,.037184522,1324636,.55223894,,,ALLIANCE LAUNDRY SYSTEMS LLC
145977,.014014328,.97662449,.012714069,614617,1.0188943,,.72380954,ADVANCE AUTO PARTS INC
146017,.049689502,.97455037,.020438051,679943,.37032074,,.65213537,ACUITY INC
146171,.062920406,.96882081,.023188908,309164,.20387414,,,MANTECH INTL CORP
146500,.0082929526,.9766956,.018078785,1301574,.096520491,,,ALERISLIFE INC
146616,.008876197,.9455409,.11281039,1426066,.078728005,,,CORCEPT THERAPEUTICS INC
146738,.15508971,.93538797,.068288483,943119,.051517658,,,APPLIED DIGITAL CORP
146774,.020236146,.98482573,.016863454,306070,.13339716,,,ROCHESTER GAS & ELECTRC CORP
147204,.031302679,.96127391,.044787213,22231334,.14203864,,.31178427,COGENT COMMUNICATIONS HLDGS
147223,.058701657,.96874201,.03328393,411433,.02447379,,,WASHINGTON GAS LIGHT CO
147242,.13886325,.95900393,.032066807,1468588,.025830731,,,VERINT SYSTEMS INC
147303,.0070453985,.95457703,.017687919,806803,1.6315184,,,GOLF ENTERTAINMENT GROUP INC
147305,.019570924,.98318136,.012668147,150448,.016082458,,.15833333,JETBLUE AIRWAYS CORP
147579,.090545572,.95914996,.053826481,98643,.27783573,.5,.5026015,NETFLIX INC
147639,.0081106368,.97676373,.029940266,318470,.27772716,,,REPUBLIC AIRWAYS HLDGS INC
147868,.12874684,.94131458,.018192489,597372,.022527466,,.52254295,BED BATH & BEYOND INC
147988,.019438244,.98099816,.019317877,464717,.096665077,-.19999999,.55888355,AECOM
148170,.024643183,.90662014,.12300334,617048,1.003125,1,.37554112,RIOT PLATFORMS INC
148217,.0057692518,.99711722,.00095969287,668573,-.11108405,,,FAIRPOINT COMMUNICATIONS INC
148221,.021765601,.97149909,.01408039,20991060,.044623796,,,GRAHAM PACKAGING CO INC
148257,.010639502,.97357106,.021279003,1051048,.41584039,,,INTERNATIONAL WIRE GRP HLDGS
148276,.04125721,.97640169,.027930543,274646,.048944045,,,LAND O'LAKES INC
148328,.011494633,.98850536,.011428571,22165356,.14300823,,,STANADYNE CORP
148349,.025723739,.93567002,.054652605,651673,.42002317,,.34999999,TRANSDIGM GROUP INC
148390,.047138285,.97306889,.028618414,941029,-.024155112,,.51109159,FORMFACTOR INC
148391,.0032038609,.98220062,.015664954,688977,.51422167,,,BRAND HOUSE COLLECTIVE INC
148470,.0035284259,.98473018,.0050126859,713975,-.14067268,,,RED ROBIN GOURMET BURGERS
148950,.078920722,.95623654,.032205947,991695,-.0022031174,,.17894736,ENPRO INC
149070,.062086448,.97833246,.027611174,598394,-.083958037,,.25480771,CME GROUP INC
149177,.022196613,.96228594,.033647045,1334293,.051889971,,.4238345,NEXSTAR MEDIA GROUP
149318,.01739262,.97575617,.037235331,1221186,.7890628,,.63333333,WYNN RESORTS LTD
149337,.068717524,.95368093,.051920526,672075,.17206895,0,.43415922,NASDAQ INC
149578,.0092032664,.97460914,.024281394,775653,.87389708,,,ROTECH HEALTHCARE INC
149618,.028892733,.96944958,.039506719,307833,.23302032,,,BANC OF CALIFORNIA INC -OLD
149738,.03796763,.99265933,.0024416496,750361,.44087791,,,CIT GROUP INC
150139,.013205971,.96972096,.022066116,606871,.49658415,,.36752138,DICKS SPORTING GOODS INC
150278,.019634243,.97332263,.026206009,22144166,.76865888,,.14285715,CARTER'S INC
150306,.053519532,.94588155,.053048767,7963541,.11496085,,,TEXAS CAPITAL BANCSHARES INC
150477,.081522606,.98098695,.021735817,22233846,.37468296,,.20634922,PRA GROUP INC
150481,.012995889,.97355402,.02261496,781189,.3234618,,.11111111,SAIA INC
150562,.011299796,.97171855,.045199186,514310,.24722143,,,NATURAL GAS SERVICES GROUP
150761,.10169816,.98305035,.014076864,500731,-.087451875,,,ONTRAK INC
150803,.005514706,.96691179,.029411765,948490,-.12643197,,,BANK FIRST CORP
151589,0,1,0,484971,.74339122,,,LOCATEPLUS HOLDINGS CORP
151630,.030167073,.95267987,.055417083,61769,.34067598,,.63636363,HALOZYME THERAPEUTICS INC
151933,.050589312,.97321987,.029519249,1056726,-.22243354,,,TENARIS SA
152149,.051721707,.97698146,.025517356,402382,.19946809,1,.33333334,MOLINA HEALTHCARE INC
152249,.033559524,.95637256,.055293154,1409057,.15165712,,,ENDURANCE SPECIALTY HOLDINGS
153028,.0061776782,.97441208,.029936545,210599,1.1102128,,,TRUE RELIGION APPAREL INC
153128,.033389818,.98335528,.016694909,1445985,.10356972,,.5518648,STAR EQUITY HOLDINGS INC
153130,.031447783,.95769483,.045966685,22146297,-.11393683,0,,AXIS CAPITAL HOLDINGS LTD
154039,.10538268,.96696502,.031875525,651754,-.081563421,,.84366745,NETGEAR INC
154056,.016765013,.95904446,.048680671,1151073,-.21412401,,,NATIONAL FINANCIAL PRTNRS CP
154358,.014285714,.97857141,.028571429,229874,-.079099417,,,SOUTH JERSEY GAS CO
154511,.012272405,.97317338,.024253557,64022,.87979352,,,CENTRAL BANCOMPANY
154758,.059751183,.93031788,.03180382,364536,.83961302,,,MODIVCARE INC
155393,.033629511,.96483958,.047844708,435622,.36328402,,,WHITING PETROLEUM CORP
155394,.0098101692,.98753995,.010464342,268767,1.3137251,,,LKQ CORP
155616,.046698973,.96126592,.054209571,907712,.78949708,,,CINEVERSE CORP
155738,.051049113,.96500838,.022256207,121843,.13275988,.33333334,.56521738,NELNET INC
155934,.022602171,.978181,.0052829459,322570,-.1874107,,,SIRVA INC  -REDH
155970,.041784115,.97975689,.034810599,530436,.18049227,,,ONCOR ELECTRIC DELIVERY CO
156155,.081211075,.96495301,.027268585,409938,.45930532,,.61810911,TD SYNNEX CORP
156157,.04137931,.98620689,.0034482758,640839,.41781154,,,MARLIN BUSINESS SERVICES INC
156384,.036698021,.97203559,.032237899,1042440,.7804389,,,GLOBAL INDEMNITY GROUP LLC
156417,.026000664,.96149933,.041524768,1012438,.34789726,,,CENTRAL HUDSON GAS & ELECTR
156633,.022318207,.98150659,.027117807,1121984,.25672585,,.33333334,UNIVERSAL TECHNICAL INST
156653,.016884513,.98435819,.010270759,22142252,.24807912,,,FIRST BANKS INC
156656,.044028744,.98497605,.016101493,1141098,.36717793,,,MADISON GAS & ELECTRIC CO
156676,.015831139,.97519648,.02585502,519504,-.36853918,,,TALEN ENERGY CORP -OLD
156816,.014285714,.95793653,.070634924,1022630,.019124866,,,PSEG POWER LLC
156819,.046592336,.98391396,.025285488,609355,.31697026,,,PUGET SOUND ENERGY INC
156861,.030143652,.96933413,.030375348,687267,.54367197,,.83333337,SOMNIGROUP INTERNATIONAL INC
156953,.076110899,.95740515,.04263211,1129061,.66424155,,,HILLTOP HOLDINGS INC
157057,.066010423,.98288673,.018240245,677829,.32250747,,.68699139,ASSURANT INC
157118,0,.96000004,0,22146547,.066674635,,,TNS INC
157218,.0014747257,.98588628,.0063957991,61542,-.27336136,,,BUFFALO WILD WINGS INC
157353,.023759872,.96335483,.033377185,22146558,.28723016,,,ASPEN INSURANCE HOLDINGS LTD
157373,.067095369,.96569389,.034329284,788552,.29385278,,-.26666668,VISTRA CORP
157413,.017879948,.98212004,.098659009,570641,.28460526,0,,TRIP COM GROUP LTD
157755,.16083832,.97129172,.01156544,602406,.45717829,,.60357141,MARCHEX INC
157855,.16100404,.94328815,.068976074,115177,.083894446,.45045045,.41529772,SALESFORCE INC
157955,.022383805,.97908646,.037327133,20943509,.27652371,,,ASSURED GUARANTY LTD
158354,.046364695,.99026811,.013738941,1411689,.17648612,,,GENWORTH FINANCIAL INC
158563,.035909534,.96428388,.059073448,227884,.071826212,,.33333334,CYTOKINETICS INC
158587,.029545769,.97504139,.034803752,861516,-.047406491,,.42966753,BANCORP INC
158742,.075677887,.96492714,.048581891,20926144,-.057967,,.23886523,MARKETAXESS HOLDINGS INC
158743,.025413394,.97753811,.01955688,982200,.84246618,,,B&G FOODS INC
160163,.03320704,.98154974,.019364249,411509,2.3901827,.2,,REDDY ICE HOLDINGS INC
160183,.0066654114,.97383022,.023025485,4939,.33566543,,,LIFE TIME FITNESS INC
160207,.014399102,.97524804,.035096861,244213,-.12579292,,,STONEMOR INC
160211,.010983645,.98259866,.0085936952,22144498,.40421051,1,,DOMINO'S PIZZA INC
160225,.10004914,.96269906,.042867083,7963787,.18059044,.30666667,.49093533,MASTERCARD INC
160233,0,1,0,1326343,-.10204282,,,PROSPECT CAPITAL CORP
160255,.013519283,.99704534,.00042158517,1200880,-.19634132,,,HOSPIRA INC
160329,.13187304,.98780441,.0036556856,766823,.24992327,,.53410566,ALPHABET INC
160340,.026058663,.96852303,.052103177,430232,-.14361028,,,MANNKIND CORP
160364,.12897186,.97545588,.020856738,1183990,.17936112,.70535713,,NESS TECHNOLOGIES INC
160373,.068132699,.95875406,.05247172,1173310,.20618178,1,.30434781,MORNINGSTAR INC
160376,.0024432589,.98074234,.0095952507,633655,-.033380844,,,TEXAS ROADHOUSE INC
160381,.032217782,.98068595,.0064935065,503443,.41233817,,,CENCOSUD SA
160415,0,1,0,6546,1.0373734,,,RIGHTNOW TECHNOLOGIES INC
160423,.020142393,.95958006,.077009737,667546,-.38566265,,,BANKWELL FINANCIAL GROUP INC
160447,.029411765,1,0,307633,-.10233701,,,ANSWERS CORP
160479,.017869983,.96965235,.032148264,1274454,.38358393,,.54870129,EXTRA SPACE STORAGE INC
160549,.033670414,.98319876,.010089788,306610,.020956004,1,,LIBERTY GLOBAL LTD
160580,.040341966,.97394121,.014038718,522393,.28922853,,,TPC GROUP INC
160598,.00742923,.8407737,.02286371,1328544,1.2514739,,,BEACON ROOFING SUPPLY INC
160684,.023116663,.97936726,.022085564,22146501,.080058999,,-1,WESTLAKE CORP
160706,0,.97435898,.03846154,1040824,.18691829,,.44444445,DIAMONDROCK HOSPITALITY CO
160779,.037220027,.97760212,.051383398,9439,-.14162531,,,CENTERRA GOLD INC
160888,.055825122,.9579249,.069279559,234348,-.018309405,,.45407733,MONOLITHIC POWER SYSTEMS INC
160893,.030007502,.97353065,.024862174,954139,.24882035,,,ENERSYS
160913,.023151297,.98597479,.030204386,973155,-.074953288,,.95454544,ORMAT TECHNOLOGIES INC
160989,.060233682,.96208429,.05639001,1308863,-.29149568,,,CALAMOS ASSET MANAGEMENT INC
160990,.018246893,.97067273,.026968012,1129864,1.0842475,,.47619048,CUBESMART
160991,.055610918,.96432543,.04375821,282992,.15462583,-1,.58323878,DIGITAL REALTY TRUST INC
161013,.018072944,.96389043,.048085649,20944465,-.08465787,,,BIOMED REALTY TRUST INC
161040,.025489863,.95716059,.016910037,1159802,.6829645,,,HEARTLAND PAYMENT SYSTEMS
161055,.007555854,.97998798,.014356123,987431,.43164521,,.5,BUILD-A-BEAR WORKSHOP INC
161067,.0038865285,.98989201,.0050517316,163529,1.3754972,,,ADVANCE AMER CASH ADVANCE CT
161072,.0076055527,.96573162,.053152114,22147079,.25128582,,,COMSTOCK HOLDING COS INC
161797,.013669265,.97070581,.026956599,7965442,.28501421,,,NALCO HOLDING CO
161813,.012594458,.97397143,.033585221,20926630,.41794515,,.66666669,BLUELINX HOLDINGS INC
161844,.023165729,.98322415,.018352931,448784,.32063222,,,LAS VEGAS SANDS CORP
161997,.062065575,.95290565,.068608083,1213887,.096356764,1,.32551935,HURON CONSULTING GROUP INC
162076,.047797821,.98014712,.0032976195,946846,.46940628,,,ARC DOCUMENT SOLUTIONS INC
162085,.013202615,.98032677,.02627451,1289930,.47249326,,,ADENTRA INC
